dni,nombre,edad,genero,altura
24675694,María,58,F,1.64
15890937,Claudia,44,F,1.54
67466837,Sofía,64,F,1.47
70456327,Lidia,71,F,1.68
10658833,Sofía,68,F,1.57
14599383,Juan,78,M,1.82
42530413,Miguel,29,M,1.67
94556924,Jorge,62,M,1.61
27623669,Andrés,68,M,1.74
81304314,Juan,21,M,1.88
75854218,Andrés,25,M,1.77
10068798,Carlos,48,M,1.78
53628374,Luis,28,M,1.64
88210697,Diego,78,M,1.85
54695698,Fernando,64,M,1.77
58066182,Claudia,66,F,1.71
78508771,Miguel,54,M,1.84
10281258,Carmen,76,F,1.55
52974092,Jorge,56,M,1.55
61996342,Sofía,68,F,1.84
61774848,Patricia,76,F,1.63
12882972,Sofía,65,F,1.74
16334217,Patricia,57,F,1.69
28619990,Rosa,76,F,1.61
55645906,Carlos,80,M,1.75
25299909,María,20,F,1.72
24902884,María,75,F,1.47
62342711,Ricardo,62,M,1.86
81527588,Elena,28,F,1.7
78017138,Patricia,64,F,1.57
59737383,Pedro,68,M,1.6
65225115,Sofía,58,F,1.76
26110662,Sofía,33,F,1.77
38493597,Ana,24,F,1.5
98719970,Carmen,59,F,1.69
70265530,Ricardo,23,M,1.56
98669934,Carlos,27,M,1.95
99079571,Elena,74,F,1.59
66239713,Elena,68,F,1.54
41602332,Claudia,48,F,1.53
70342750,Ricardo,59,M,1.72
21977783,Luis,63,M,1.7
34666021,Sofía,18,F,1.48
62921542,Miguel,39,M,1.56
85945505,Ana,35,F,1.67
20008201,Juan,56,M,1.71
49751776,Patricia,53,F,1.6
43165652,Patricia,75,F,1.67
44908094,Andrés,46,M,1.9
66481151,Elena,60,F,1.54
67663934,Lidia,48,F,1.53
68267624,Elena,31,F,1.45
20130753,Andrés,20,M,1.9
76597151,Ricardo,27,M,1.91
15379961,Fernando,22,M,1.71
88717683,Fernando,38,M,1.81
49613735,Ana,64,F,1.81
96013997,Fernando,23,M,1.82
65354726,Sofía,56,F,1.46
54540869,Carlos,44,M,1.75
80402707,Miguel,44,M,1.77
10063857,Carmen,31,F,1.58
48229203,Pedro,37,M,1.66
86960254,Ricardo,63,M,1.88
37728723,Ana,75,F,1.57
28147741,Jorge,34,M,1.75
65489908,Luis,42,M,1.63
85408554,Miguel,37,M,1.94
31327385,Fernando,30,M,1.72
27274803,Sofía,66,F,1.69
67217253,Patricia,43,F,1.69
31167988,Juan,18,M,1.88
30096348,Juan,46,M,1.62
92593038,Ricardo,25,M,1.67
78050202,Jorge,57,M,1.88
42756137,Lidia,47,F,1.46
50998229,Elena,46,F,1.8
50355588,María,74,F,1.7
96777810,Lucía,33,F,1.71
29380901,Jorge,41,M,1.63
83715867,Juan,32,M,1.65
78751952,Elena,65,F,1.73
27415391,Jorge,48,M,1.74
96412873,Patricia,28,F,1.8
70868765,Carlos,80,M,1.86
21887343,Patricia,18,F,1.69
53225877,Jorge,58,M,1.9
68329565,Ana,57,F,1.5
78881677,Carlos,75,M,1.61
59927480,Diego,43,M,1.9
45863183,Fernando,49,M,1.65
29310892,Ricardo,18,M,1.56
35265935,Ana,25,F,1.75
26195593,María,28,F,1.83
36199856,Patricia,56,F,1.63
69933059,Carmen,56,F,1.58
66829010,Carlos,75,M,1.71
85578647,Juan,38,M,1.92
42147380,Carmen,61,F,1.67
40864423,Andrés,76,M,1.83
23214167,Miguel,59,M,1.87
57826653,Miguel,29,M,1.68
88361479,Pedro,71,M,1.6
78035767,Rosa,40,F,1.66
74907269,Lidia,31,F,1.74
63478098,Ana,35,F,1.49
37577698,Lucía,50,F,1.58
39959531,Carlos,78,M,1.91
45149454,María,23,F,1.55
37992011,Rosa,41,F,1.52
79090698,Ana,27,F,1.5
19365159,Andrés,28,M,1.71
38779654,María,51,F,1.58
87929658,Diego,41,M,1.87
87674256,Fernando,63,M,1.73
28250715,Jorge,19,M,1.74
45819379,Claudia,32,F,1.58
34255741,Rosa,75,F,1.62
86286913,Carlos,21,M,1.6
43484198,Carlos,68,M,1.67
32778120,Miguel,70,M,1.86
96904656,Carlos,73,M,1.58
12599276,María,45,F,1.85
19700571,Jorge,37,M,1.88
73241123,María,75,F,1.81
24885895,Rosa,46,F,1.82
18632592,Juan,55,M,1.89
32706595,Carlos,18,M,1.67
22521722,Ana,50,F,1.76
76799518,Diego,41,M,1.91
56383882,Miguel,70,M,1.57
13002070,Patricia,43,F,1.56
33103197,Diego,30,M,1.74
81133710,Carmen,19,F,1.79
90065761,Luis,69,M,1.6
37443017,María,20,F,1.75
41139583,Claudia,21,F,1.56
54933798,Diego,34,M,1.89
69394575,Elena,34,F,1.68
46667722,Lucía,65,F,1.55
39967262,Andrés,27,M,1.95
77673751,Diego,62,M,1.81
30495946,Carlos,52,M,1.6
61319123,Lidia,50,F,1.55
86046484,Sofía,62,F,1.5
18988223,María,41,F,1.58
65839067,Jorge,71,M,1.62
89477938,Patricia,66,F,1.85
78600420,Pedro,31,M,1.6
83439783,Ana,48,F,1.5
95097770,Ricardo,20,M,1.81
65552880,Jorge,34,M,1.55
28080212,Ricardo,80,M,1.86
67131685,Patricia,67,F,1.64
50654791,Sofía,33,F,1.48
27066806,Juan,78,M,1.62
39622713,Elena,43,F,1.7
23153398,Pedro,59,M,1.86
77384894,Fernando,47,M,1.74
34183365,María,52,F,1.76
18229085,Luis,68,M,1.82
18642972,Carmen,75,F,1.6
40821000,Ricardo,48,M,1.84
79161477,Ricardo,60,M,1.8
10080767,María,60,F,1.48
90727535,Carmen,47,F,1.79
36935252,María,30,F,1.7
19583505,Lucía,41,F,1.55
77798916,Juan,73,M,1.77
53530490,Carlos,24,M,1.86
47223693,Sofía,69,F,1.57
19275245,Pedro,58,M,1.69
82393286,Claudia,65,F,1.49
60414338,Fernando,34,M,1.92
84237585,Sofía,67,F,1.67
96513146,Lidia,48,F,1.57
39555768,Carmen,54,F,1.82
18622850,Carmen,38,F,1.62
33942759,Jorge,33,M,1.59
20203282,Andrés,19,M,1.71
82614753,Ricardo,61,M,1.65
54956754,Pedro,49,M,1.72
59302009,Patricia,47,F,1.49
48436196,Ricardo,20,M,1.6
43905234,Claudia,29,F,1.65
47948305,María,68,F,1.48
37865993,Rosa,69,F,1.49
32589240,Ana,30,F,1.5
90063424,Sofía,76,F,1.76
16356256,Elena,30,F,1.49
98490649,Juan,68,M,1.62
79779211,Carlos,37,M,1.9
67098454,María,43,F,1.58
15400075,Carmen,44,F,1.52
73148404,Rosa,64,F,1.83
97665555,Fernando,40,M,1.63
54322965,Miguel,46,M,1.75
95198245,Carlos,44,M,1.85
39828969,Elena,44,F,1.82
77841880,Jorge,78,M,1.87
82774404,Andrés,73,M,1.69
10386385,Ana,30,F,1.51
28267773,Lidia,40,F,1.49
99723498,Ana,34,F,1.73
36620928,Pedro,54,M,1.86
61143856,Andrés,74,M,1.8
86392507,Sofía,23,F,1.66
85318093,Andrés,47,M,1.9
78878471,Fernando,38,M,1.58
67482465,Andrés,32,M,1.91
64327359,Miguel,46,M,1.71
12492867,María,69,F,1.62
49472377,Carlos,62,M,1.92
51853086,Ana,62,F,1.67
16339140,Ana,59,F,1.76
23586532,Jorge,65,M,1.6
63475443,Fernando,62,M,1.86
33669416,Juan,78,M,1.79
19475008,Claudia,39,F,1.82
40674285,María,49,F,1.66
91519143,Elena,42,F,1.81
57856218,Carlos,32,M,1.61
35859482,Miguel,34,M,1.57
16937523,Lucía,72,F,1.53
30326306,Ana,27,F,1.57
61261964,Lucía,23,F,1.46
30567590,María,74,F,1.62
17213819,Miguel,76,M,1.73
68065498,Claudia,74,F,1.81
76050886,Andrés,18,M,1.89
38554791,Lidia,58,F,1.79
44985325,Rosa,49,F,1.68
91708556,Ricardo,19,M,1.6
50540536,Claudia,22,F,1.54
60906846,Luis,40,M,1.86
36957304,Pedro,31,M,1.69
32131575,Sofía,27,F,1.53
45197536,Claudia,42,F,1.63
53897863,Miguel,36,M,1.77
43668614,Andrés,18,M,1.58
98515963,Miguel,78,M,1.9
39176614,Patricia,25,F,1.56
72719442,Carlos,38,M,1.59
16385153,Andrés,45,M,1.92
91496570,Sofía,39,F,1.73
76784488,Fernando,19,M,1.74
52756447,Lucía,79,F,1.73
15822643,Fernando,71,M,1.74
84346590,Fernando,67,M,1.59
13625053,Ricardo,30,M,1.8
26036379,Andrés,31,M,1.65
57669160,Carmen,70,F,1.63
17411802,Patricia,62,F,1.62
40385170,Luis,29,M,1.72
51365161,Carmen,63,F,1.73
71519132,Luis,35,M,1.76
33040907,Miguel,54,M,1.71
84846772,Lidia,74,F,1.57
27624933,Rosa,33,F,1.5
43135032,Rosa,49,F,1.65
99438823,Carmen,57,F,1.46
91894708,Patricia,23,F,1.7
24076395,Pedro,48,M,1.78
97411431,Andrés,18,M,1.64
96661997,Elena,78,F,1.56
47576230,Elena,39,F,1.66
80677061,Ana,34,F,1.54
68860195,Luis,31,M,1.81
29642855,Carlos,55,M,1.92
15126779,Luis,33,M,1.86
33980114,Elena,57,F,1.79
44614045,Juan,39,M,1.81
88594565,Patricia,37,F,1.56
37858518,Luis,61,M,1.66
23487718,Patricia,22,F,1.6
64002990,Lidia,50,F,1.48
35220310,Patricia,28,F,1.6
76452956,Fernando,25,M,1.61
60766013,Miguel,61,M,1.71
19281662,Patricia,63,F,1.56
59472364,Jorge,77,M,1.6
94769037,Carmen,53,F,1.5
66832319,Diego,65,M,1.59
41582484,Fernando,38,M,1.73
56412966,Ana,35,F,1.71
74743650,Miguel,55,M,1.84
31526338,Jorge,51,M,1.93
21598711,Andrés,45,M,1.58
98717727,Sofía,66,F,1.76
28567052,Patricia,63,F,1.63
41770952,Claudia,59,F,1.81
66499770,Jorge,45,M,1.82
88254849,Juan,20,M,1.8
21194083,Ana,22,F,1.47
45216415,Lidia,24,F,1.51
71952621,Andrés,66,M,1.73
10510862,Juan,25,M,1.89
11501461,Lucía,73,F,1.5
39356292,Pedro,80,M,1.9
34095878,Ricardo,69,M,1.7
91918988,Juan,79,M,1.85
38139080,Ana,27,F,1.8
85772406,Andrés,46,M,1.68
31164196,Luis,54,M,1.59
21589150,María,32,F,1.84
55339143,Fernando,20,M,1.77
61567689,Lidia,29,F,1.55
66257052,Carmen,19,F,1.7
69091334,Lucía,31,F,1.65
25150014,Claudia,54,F,1.61
50314101,Juan,21,M,1.83
60456034,Claudia,42,F,1.59
27028998,Pedro,41,M,1.71
64728671,Carlos,39,M,1.82
93698447,Ricardo,69,M,1.6
83190396,Patricia,49,F,1.58
74954769,Lucía,40,F,1.57
76914321,Pedro,54,M,1.65
22706597,Claudia,32,F,1.66
62455208,Pedro,30,M,1.81
41313231,Rosa,75,F,1.77
25268165,Andrés,50,M,1.71
32897554,Lidia,31,F,1.57
75004290,Fernando,59,M,1.7
11577507,Pedro,26,M,1.67
71328454,Juan,79,M,1.78
98179871,Carmen,51,F,1.84
59515077,Elena,39,F,1.57
67067097,Lidia,50,F,1.76
30104734,Elena,75,F,1.66
90427736,Lidia,41,F,1.68
68831833,Pedro,37,M,1.94
75921251,Lucía,63,F,1.55
12543069,Lidia,36,F,1.7
42683511,Pedro,71,M,1.58
75034650,Elena,50,F,1.46
40497537,Carlos,20,M,1.91
33804079,Andrés,27,M,1.73
53676338,Diego,66,M,1.81
77402723,Luis,23,M,1.66
55968909,Lidia,29,F,1.67
18153563,Jorge,71,M,1.79
91155085,Lidia,30,F,1.55
72694500,Juan,26,M,1.79
97767354,Lucía,33,F,1.63
92514488,Pedro,47,M,1.93
44575682,Patricia,42,F,1.83
67504234,Patricia,75,F,1.65
47680912,Carlos,70,M,1.64
16926224,Jorge,49,M,1.57
71693984,Carlos,68,M,1.84
22685394,Ricardo,29,M,1.66
62724115,Patricia,38,F,1.73
87312245,Diego,64,M,1.92
66448930,Pedro,22,M,1.76
88561496,María,69,F,1.84
94889736,Miguel,62,M,1.56
73671087,Elena,19,F,1.6
31182659,Carlos,79,M,1.91
23748272,Diego,53,M,1.57
42679734,Lidia,27,F,1.63
57298318,Jorge,23,M,1.94
92568443,Patricia,80,F,1.57
73917573,Fernando,49,M,1.8
44370421,Lidia,58,F,1.54
62992162,Luis,26,M,1.57
20053875,Lidia,53,F,1.68
90932449,Diego,62,M,1.68
82376566,Rosa,19,F,1.61
91264247,María,37,F,1.76
14054217,Ricardo,68,M,1.67
10905678,Miguel,71,M,1.79
80968883,Patricia,39,F,1.81
28288725,María,57,F,1.62
80322640,Pedro,20,M,1.7
15405930,Lucía,69,F,1.66
83567242,Jorge,38,M,1.79
64584435,Jorge,36,M,1.56
96619984,Rosa,40,F,1.69
71103267,Miguel,57,M,1.76
41485334,Lidia,78,F,1.75
92301422,Sofía,55,F,1.72
23444682,Andrés,36,M,1.61
75268704,Carmen,79,F,1.6
25460952,Ricardo,21,M,1.91
54255798,Ricardo,21,M,1.58
18870798,Claudia,50,F,1.64
17132264,Sofía,31,F,1.49
85365920,Juan,32,M,1.79
73639924,Lucía,75,F,1.49
56090339,Juan,27,M,1.61
79161606,Sofía,29,F,1.78
46823551,Rosa,62,F,1.56
53016215,Carmen,41,F,1.57
29469287,Sofía,20,F,1.53
37091913,Luis,45,M,1.69
34602318,Carlos,60,M,1.69
34480280,Sofía,62,F,1.7
28076143,Diego,37,M,1.68
55533478,Juan,67,M,1.84
12227266,María,56,F,1.81
43885787,Sofía,62,F,1.73
81459977,Lidia,80,F,1.77
14948093,Carlos,74,M,1.75
56369514,Luis,49,M,1.61
61455635,Andrés,67,M,1.93
29008673,Juan,54,M,1.78
92344712,Sofía,28,F,1.69
98426443,Sofía,74,F,1.75
41532830,Ana,42,F,1.82
72996448,Carmen,71,F,1.65
30718194,Lucía,75,F,1.63
94028861,Fernando,67,M,1.63
36338881,Fernando,46,M,1.74
32732059,Juan,67,M,1.93
98940778,Claudia,55,F,1.76
94789288,Sofía,49,F,1.79
69398517,María,33,F,1.68
42910576,Pedro,26,M,1.63
57976659,Ricardo,78,M,1.77
37877808,Sofía,39,F,1.56
71741821,Claudia,56,F,1.5
55092680,Rosa,41,F,1.52
19403543,Ricardo,64,M,1.8
64099158,Elena,58,F,1.64
74664187,María,31,F,1.48
98632685,Elena,64,F,1.78
63263742,Ana,23,F,1.47
49378425,Fernando,35,M,1.7
73521105,Ana,26,F,1.75
34189550,Carmen,51,F,1.6
41506328,Lidia,42,F,1.53
89215583,Elena,43,F,1.61
66828052,Fernando,40,M,1.9
67037609,Fernando,59,M,1.56
63369626,Rosa,20,F,1.64
93412220,Lucía,67,F,1.61
62556636,Jorge,45,M,1.73
90458795,Lidia,67,F,1.83
75976131,Jorge,72,M,1.56
70726559,Juan,79,M,1.78
80262349,Pedro,66,M,1.6
73180178,Rosa,41,F,1.56
67816498,Jorge,20,M,1.94
42627241,Lucía,41,F,1.57
20784729,Andrés,60,M,1.89
91604440,Carlos,18,M,1.61
69812960,Elena,40,F,1.83
68581402,Carlos,65,M,1.93
91165340,Claudia,67,F,1.48
10308127,Sofía,53,F,1.54
99044783,Carmen,65,F,1.61
58333547,Carmen,49,F,1.81
17580555,Lucía,29,F,1.85
24921625,Andrés,44,M,1.86
90843923,Juan,52,M,1.81
94272528,Carlos,26,M,1.55
60526425,Andrés,38,M,1.61
29792380,Lidia,59,F,1.49
66367298,Ana,67,F,1.83
76685377,Diego,46,M,1.85
51038439,Ricardo,54,M,1.72
66283689,Lidia,64,F,1.72
30695148,María,69,F,1.71
56844830,Elena,54,F,1.64
88708192,Luis,24,M,1.59
49083889,Ana,30,F,1.81
90475322,Jorge,70,M,1.77
67605082,Rosa,39,F,1.83
37608158,Juan,36,M,1.79
77105226,Fernando,26,M,1.83
45791955,Luis,64,M,1.6
61646181,Luis,76,M,1.73
97489720,Rosa,75,F,1.76
89765986,Claudia,37,F,1.58
64910297,Ana,71,F,1.84
83620758,Carmen,58,F,1.71
15121347,Lucía,54,F,1.61
90643560,Jorge,35,M,1.56
13065742,Juan,25,M,1.62
41211038,Claudia,71,F,1.79
58493887,Luis,73,M,1.81
49346751,Rosa,35,F,1.53
98461327,Luis,70,M,1.94
56940448,Luis,21,M,1.93
45540838,Elena,33,F,1.53
49837684,Lucía,38,F,1.47
52909758,María,18,F,1.64
35581974,Miguel,51,M,1.73
48222985,Rosa,63,F,1.76
21242029,Andrés,59,M,1.69
75888288,Andrés,46,M,1.83
42401294,Jorge,58,M,1.87
45700433,Luis,62,M,1.7
73884559,Claudia,41,F,1.55
16160243,Carlos,43,M,1.86
68947982,Luis,30,M,1.79
41353762,Lucía,79,F,1.55
64436785,Lucía,36,F,1.67
21627658,Elena,30,F,1.54
43809541,Lidia,58,F,1.79
68137286,Pedro,36,M,1.94
46235808,Claudia,69,F,1.72
84760864,Diego,38,M,1.56
85755112,Lidia,47,F,1.47
33981901,Diego,23,M,1.6
70152412,Luis,18,M,1.58
76147615,Ricardo,79,M,1.63
92397234,María,48,F,1.58
20912946,Lidia,37,F,1.53
50662220,Carmen,32,F,1.74
38300909,Diego,58,M,1.76
33272608,Carlos,23,M,1.74
79829047,Claudia,47,F,1.55
62912162,Luis,38,M,1.7
59027632,Ricardo,71,M,1.62
49523364,Lidia,56,F,1.83
83149067,Fernando,41,M,1.94
44192715,Lidia,19,F,1.51
60658223,Elena,64,F,1.52
59532519,Lidia,41,F,1.7
22470344,Andrés,62,M,1.64
45088574,Elena,72,F,1.56
12796786,Carlos,69,M,1.57
99241613,Juan,28,M,1.65
84695317,Fernando,74,M,1.58
31428621,Ana,24,F,1.66
30884292,Luis,55,M,1.91
68890744,Lidia,64,F,1.72
31665942,Carlos,62,M,1.72
41241876,María,34,F,1.74
95412563,Lucía,30,F,1.6
62192941,Juan,28,M,1.59
71142338,Lucía,40,F,1.75
58273944,Fernando,53,M,1.75
52901071,Carlos,54,M,1.85
45896294,Miguel,23,M,1.71
23386786,Sofía,73,F,1.66
20876363,Carmen,59,F,1.69
50777059,Carmen,18,F,1.66
68741036,Ana,77,F,1.84
51667798,Ana,76,F,1.69
82859333,Fernando,38,M,1.64
62881278,Ana,55,F,1.68
88845168,Elena,30,F,1.63
59806948,Carmen,44,F,1.5
42014072,Jorge,27,M,1.92
69930631,Andrés,35,M,1.84
21967542,Juan,73,M,1.76
31927481,María,42,F,1.84
28689406,Andrés,51,M,1.86
14861240,Diego,48,M,1.81
92912167,Carlos,48,M,1.65
85848369,María,36,F,1.68
34668843,Ana,59,F,1.73
88004200,Ana,76,F,1.47
16083222,Elena,72,F,1.82
65639367,Ricardo,20,M,1.8
50240498,Pedro,42,M,1.87
30349920,Elena,80,F,1.52
85679639,Miguel,42,M,1.94
97741556,Lucía,24,F,1.74
10437092,Elena,35,F,1.46
22216776,Andrés,59,M,1.56
40552972,María,38,F,1.72
21525050,Fernando,63,M,1.55
92168240,Jorge,31,M,1.58
77521568,Ana,19,F,1.7
71054387,Elena,38,F,1.67
15947024,Juan,43,M,1.74
99059277,Lidia,38,F,1.56
99701100,Andrés,61,M,1.71
27048234,Jorge,40,M,1.59
44319372,Sofía,60,F,1.58
35903615,Miguel,19,M,1.79
97569857,Patricia,80,F,1.72
72338334,Claudia,24,F,1.54
15562605,Lidia,37,F,1.48
16895639,Lidia,40,F,1.77
23940669,Juan,50,M,1.56
58839221,Diego,31,M,1.67
45357713,Elena,62,F,1.82
70160074,Pedro,75,M,1.93
15017585,Diego,76,M,1.7
83299234,Lucía,33,F,1.6
44875161,Andrés,50,M,1.91
36062162,Jorge,47,M,1.75
19879120,Lidia,71,F,1.62
59450028,Elena,47,F,1.8
61036013,Miguel,77,M,1.92
84748043,Fernando,65,M,1.75
69631466,Andrés,59,M,1.77
66082467,María,41,F,1.78
84261782,Rosa,42,F,1.49
82551936,María,55,F,1.76
90072419,Andrés,41,M,1.66
35858042,Rosa,59,F,1.49
95985120,Claudia,71,F,1.82
41134716,Lidia,24,F,1.74
37787971,Jorge,51,M,1.59
35405120,Jorge,28,M,1.55
67927069,María,18,F,1.73
26216212,Luis,55,M,1.71
28670949,Carlos,68,M,1.92
37895408,Lidia,29,F,1.59
66611482,Juan,44,M,1.7
54991791,Elena,56,F,1.49
57822593,Lidia,25,F,1.75
54674260,Lidia,33,F,1.74
13106027,Lucía,56,F,1.61
35576490,Luis,79,M,1.62
28715331,Carmen,37,F,1.59
18536161,Lidia,65,F,1.58
84588387,Juan,55,M,1.75
99616073,Elena,44,F,1.61
44108670,Miguel,79,M,1.83
98996439,Miguel,66,M,1.6
33723776,Miguel,61,M,1.72
33717056,María,19,F,1.73
58761346,Fernando,36,M,1.59
54134999,Lucía,70,F,1.45
40028339,Jorge,49,M,1.78
19365732,Miguel,80,M,1.68
92571905,Sofía,73,F,1.68
61116059,Luis,71,M,1.93
26190571,Ana,66,F,1.7
19461101,Pedro,69,M,1.55
97588909,Elena,54,F,1.76
21656239,Miguel,61,M,1.58
12086333,Lidia,29,F,1.76
72988370,Carlos,31,M,1.9
75603424,Patricia,59,F,1.84
93392280,María,75,F,1.51
69952679,Miguel,50,M,1.93
87252400,Fernando,79,M,1.68
63342816,María,20,F,1.79
28329660,Rosa,50,F,1.61
98906864,Jorge,24,M,1.75
55644965,Claudia,52,F,1.51
86726304,Carlos,72,M,1.78
31002783,Patricia,35,F,1.73
47633468,Carmen,28,F,1.73
29934518,Ana,64,F,1.62
30044250,Elena,58,F,1.58
72097402,Fernando,40,M,1.64
26454926,Andrés,55,M,1.86
60706571,Pedro,69,M,1.64
20366863,Ricardo,19,M,1.9
29734174,Carlos,51,M,1.64
21889951,Carmen,28,F,1.83
39958067,Patricia,43,F,1.62
45660203,Claudia,76,F,1.7
91006074,Lucía,72,F,1.57
30648854,Juan,48,M,1.73
16758390,Diego,57,M,1.92
20968059,Miguel,25,M,1.88
99969947,Pedro,18,M,1.57
63772419,Patricia,42,F,1.75
26805642,Rosa,29,F,1.56
55113867,Elena,48,F,1.81
96416304,Lidia,51,F,1.47
69257213,Pedro,47,M,1.88
37021257,Andrés,69,M,1.78
54273152,Fernando,49,M,1.83
26270991,Sofía,41,F,1.46
26302473,Ana,29,F,1.61
17754456,Luis,27,M,1.66
64912892,Diego,74,M,1.7
28870464,Sofía,23,F,1.7
35548653,Claudia,39,F,1.78
97477901,Rosa,43,F,1.46
15090214,María,22,F,1.72
40273580,Luis,28,M,1.66
24303604,Patricia,78,F,1.77
66707882,Patricia,60,F,1.66
37378677,Fernando,71,M,1.63
38251901,Juan,50,M,1.83
19864071,Pedro,42,M,1.77
10421347,Fernando,49,M,1.61
81618627,Carmen,59,F,1.7
99703533,Fernando,64,M,1.61
50354552,Miguel,33,M,1.65
73204342,Pedro,49,M,1.77
16139476,María,62,F,1.72
19194037,Luis,75,M,1.59
72668524,Ricardo,32,M,1.88
75159226,Carmen,73,F,1.84
80021900,Andrés,74,M,1.89
31185208,Rosa,70,F,1.78
64104086,Carmen,43,F,1.76
75468446,Diego,54,M,1.66
69464013,María,63,F,1.52
35924376,Sofía,41,F,1.68
51232276,Andrés,52,M,1.58
91047649,Ana,39,F,1.73
30532888,Diego,65,M,1.58
16341725,Ana,71,F,1.66
67215910,Sofía,27,F,1.8
65867227,Ricardo,24,M,1.67
36272697,Lucía,59,F,1.6
21420714,Ana,64,F,1.77
54478323,Diego,24,M,1.94
61898197,Pedro,74,M,1.61
10586316,Lidia,49,F,1.71
89232794,Carlos,62,M,1.64
47649765,Juan,66,M,1.83
57563086,Lucía,19,F,1.59
58962584,Lidia,54,F,1.59
91074301,Lucía,75,F,1.73
29596996,Carmen,77,F,1.7
94917273,Ricardo,37,M,1.76
57709506,María,57,F,1.63
50606456,Juan,66,M,1.77
13577532,María,66,F,1.48
53167202,Luis,23,M,1.94
40050586,Carlos,61,M,1.73
98476987,Lidia,67,F,1.83
13724739,Sofía,46,F,1.63
29521758,Ana,60,F,1.69
60826900,Pedro,40,M,1.61
41724917,Ricardo,47,M,1.56
62792415,Patricia,72,F,1.62
92910479,Miguel,76,M,1.76
34791139,Claudia,56,F,1.65
16553973,Miguel,77,M,1.76
56389519,Diego,33,M,1.87
93384497,Claudia,24,F,1.51
69450565,Elena,65,F,1.52
78647222,Fernando,67,M,1.71
19920190,Diego,39,M,1.66
17444723,Sofía,30,F,1.45
68941499,Elena,54,F,1.63
48112056,Rosa,26,F,1.78
76703506,Sofía,56,F,1.51
75353174,Jorge,67,M,1.74
54022865,Luis,22,M,1.92
78958509,Patricia,28,F,1.79
24038739,Ricardo,43,M,1.55
41304956,Juan,79,M,1.64
41280773,Luis,50,M,1.94
96158186,Fernando,40,M,1.74
36376801,Andrés,68,M,1.57
15338919,Fernando,48,M,1.83
47039343,Fernando,46,M,1.91
84250046,Sofía,49,F,1.82
57500395,Luis,49,M,1.65
90533212,Andrés,50,M,1.95
76109867,Elena,22,F,1.62
24521194,Andrés,74,M,1.69
15615893,Claudia,79,F,1.82
33305069,Lidia,73,F,1.77
12010490,Carlos,75,M,1.82
19779216,Sofía,43,F,1.65
89007979,Ricardo,46,M,1.68
19638370,Jorge,30,M,1.83
74133891,Ricardo,62,M,1.61
96341280,Andrés,65,M,1.6
59684509,Lucía,79,F,1.81
57880262,Rosa,24,F,1.56
13185594,Sofía,59,F,1.47
56262121,Elena,35,F,1.75
38419700,Miguel,59,M,1.88
71140139,Patricia,69,F,1.49
99910465,Lidia,71,F,1.5
75665910,María,25,F,1.55
45270977,Fernando,78,M,1.77
70122640,Patricia,24,F,1.66
95068981,Jorge,39,M,1.61
88657056,Lidia,29,F,1.81
63120829,Elena,79,F,1.76
29808847,Ana,60,F,1.73
85640512,Carlos,32,M,1.62
89954759,Carlos,70,M,1.92
26788290,Juan,41,M,1.77
46161487,Sofía,47,F,1.67
15440873,Jorge,52,M,1.91
18205834,Lidia,32,F,1.52
23993310,Jorge,40,M,1.81
62027730,Andrés,69,M,1.68
52961134,Patricia,64,F,1.58
14461053,Fernando,74,M,1.6
82131886,Luis,30,M,1.95
47946705,María,74,F,1.74
83367947,Andrés,77,M,1.74
89716584,Sofía,37,F,1.49
10132711,Miguel,41,M,1.76
79519584,Jorge,31,M,1.55
14100891,Carmen,80,F,1.65
44990033,Rosa,74,F,1.63
77228254,Pedro,69,M,1.93
39219663,María,77,F,1.75
41118895,Elena,53,F,1.68
48696992,Luis,24,M,1.59
50883761,Miguel,25,M,1.64
59469493,Andrés,78,M,1.89
15921251,Carlos,48,M,1.76
27921773,Juan,29,M,1.73
67635653,Andrés,48,M,1.6
20150257,Elena,26,F,1.62
54553194,Lucía,53,F,1.48
23945042,Luis,44,M,1.92
24807938,Elena,54,F,1.74
75660972,Luis,65,M,1.88
79253324,Claudia,68,F,1.71
39772864,Carlos,25,M,1.68
29897543,Ricardo,31,M,1.58
54052317,Andrés,43,M,1.68
49906929,Carlos,62,M,1.68
19341437,Jorge,34,M,1.88
33101398,Rosa,19,F,1.73
36544397,Lucía,73,F,1.67
47127801,Carmen,43,F,1.75
37549467,Sofía,54,F,1.8
79406694,Claudia,79,F,1.69
38012503,Fernando,19,M,1.58
44515344,Juan,62,M,1.76
16750345,Pedro,23,M,1.58
74916316,Patricia,39,F,1.82
12422069,Sofía,68,F,1.56
54190396,Carlos,40,M,1.69
74854628,Carlos,50,M,1.91
64922010,Jorge,21,M,1.8
93333880,Carmen,54,F,1.61
57508685,Luis,39,M,1.83
28695244,Carlos,40,M,1.7
55448027,Ricardo,36,M,1.77
77443674,Luis,67,M,1.69
12095260,Miguel,62,M,1.55
14183659,Carmen,78,F,1.67
32865695,Ricardo,41,M,1.63
40264632,Lidia,56,F,1.77
84259236,Patricia,22,F,1.83
39843316,Luis,36,M,1.88
27923380,Ricardo,41,M,1.81
79892007,Patricia,55,F,1.59
55579284,Rosa,79,F,1.79
59540873,Sofía,65,F,1.72
61983424,María,67,F,1.71
75587374,Pedro,57,M,1.94
16677049,Pedro,18,M,1.72
